StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
OFX,299576416.0,258358608.0,2.2313154,3.9473686,1.924,11.511,0.11066,0.14534001,0.03684,0.20719999,134260000.0,0.552,-0.062,125154000.0,22445000.0,14857000.0,0.06,52840000.0,0.217,18552000.0,25.033,1.314,0.304,31105000.0,10590682.0,-0.19999999,1.545,0.905,1.2154688,1.1964389,343332.0,108707.0,249647008.0,217290101.0
PAC,314055232.0,290133440.0,4.3832464,0.7641894,4.049,7.876,-0.24437,0.46344003,0.04765,-0.04144,71649000.0,1.468,-0.21,50006000.0,36839000.0,-17509000.0,-0.359,20154000.0,0.405,2546000.0,0.632,2.167,8.087,25620000.0,18915624.0,-0.025236666,6.54,3.34,6.241613,6.0174637,63132.0,53129.0,50818000.0,36186781.0
PCG,175144208.0,132693024.0,3.7869837,1.7951425,2.869,14.26,0.13227999,0.14329,0.03996,0.07215,46249000.0,0.55,-0.012,15712000.0,9305000.0,6118000.0,0.071,15309000.0,0.195,4293000.0,5.081,1.564,0.947,6715000.0,9842125.0,0.10749197,1.795,0.82,1.6687096,1.4310869,6339.0,11729.0,103026000.0,11329938.0
PDL,2002140800.0,1662561920.0,4.2866063,2.0423,3.56,10.338,0.24917999,0.33019,0.087510005,0.12886,467068992.0,1.596,-0.1,230982000.0,160828000.0,116386000.0,0.386,207484992.0,0.701,40560000.0,4.528,1.746,3.026,177082000.0,143723872.0,-0.28637415,9.33,3.0,6.5821214,6.185,1577938.0,801675.0,323971008.0,232202742.0
PFG,18555590.0,31591622.0,0.8611726,0.42410713,1.466,6.839,0.098929994,0.18180999,0.0428,0.06911,21546888.0,0.123,-0.024,9487738.0,4619335.0,2131559.0,0.012,93491.0,0.001,13536496.0,32.877,1.785,0.224,3736247.0,-758999.0,0.25,0.1,0.04,0.09548387,0.08467391,43230.0,11240.0,195322000.0,66988652.0
PSI,906238400.0,983773056.0,5.205036,3.440095,5.65,18.235,0.102740005,0.26127002,0.05529,0.09466,174108000.0,0.649,0.63,83514000.0,53951000.0,17887000.0,0.065,26030000.0,0.091,174755008.0,71.468,1.201,0.843,23907000.0,29435250.0,-0.07643312,3.36,2.05,2.9748387,2.8607972,50395.0,304031.0,312496000.0,132278602.0
PTM,2434717696.0,2260584704.0,8.192048,7.5454545,7.606,9.679,0.52358,0.78209996,0.41546002,0.48625,297204992.0,0.511,-0.136,253195000.0,233554000.0,155611008.0,0.268,155208992.0,0.268,8829000.0,2.768,8.67,0.55,142688992.0,150476128.0,-0.089912236,4.84,2.63,4.148182,3.6817858,1258653.0,932937.0,586678976.0,279886497.0
PWL,68254544.0,52419156.0,3.1821783,3.0660377,2.444,-33.797,-0.0773,-0.07516,-0.036170002,-0.07176,21449000.0,0.104,0.353,11143000.0,-1551000.0,-1658000.0,-0.008,15629000.0,0.076,1153000.0,5.26,4.652,0.106,-1858000.0,-3318875.0,0.8571428,0.345,0.09,0.325,0.30372882,0.0,0.0,210014000.0,16102178.0
QBE,11811005440.0,10546129920.0,1.0130376,1.3046303,0.905,-46.664,-0.05361,-0.0277,-0.00479,-0.07373,11658999808.0,8.704,-0.157,1095000000.0,-226000000.0,-620000000.0,-0.467,3788000000.0,2.763,3324999936.0,39.405,0.51,6.155,1544000000.0,30000000.0,-0.41129035,15.19,7.13,8.675312,9.411727,4930969.0,2645081.0,1470860032.0,1358071470.0
RPG,1904589.0,8357340.0,10.0587225,2.142857,44.138,91.991,0.28049,0.36298,0.00979,0.0254,189347.0,0.001,1.318,124888.0,90850.0,53111.0,0.0,462551.0,0.003,4234618.0,199.982,1.465,0.014,-25469.0,-11649386.0,0.0,0.03,0.03,0.03,0.03,0.0,0.0,63486400.0,26683231.0
RZI,100815696.0,88427704.0,9.798396,3.2100239,8.594,-18.826,-0.44008,-0.45991,-0.09105,-0.16844,10289000.0,0.144,0.708,6534000.0,-4697000.0,-4528000.0,-0.063,13527000.0,0.18,800000.0,2.521,5.58,0.419,-1060000.0,-1561500.0,0.5284091,1.4,0.3,1.0653226,0.8384058,167086.0,295557.0,74955904.0,45967465.0
SDF,3473904128.0,4068015616.0,4.053171,3.069839,4.746,16.467,-0.06446,0.24863,0.05422,-0.028570002,857083008.0,1.004,0.093,414882000.0,247044992.0,-55244000.0,-0.065,210644000.0,0.245,762244992.0,63.659,1.177,1.303,221652000.0,-212726368.0,0.055408955,4.11,2.24,4.0084376,3.6379137,1748664.0,1396403.0,868476032.0,799531395.0
SDG,332691296.0,499400128.0,2.0621657,0.94847775,3.096,-239.291,0.01508,-0.02703,-0.00494,0.0070200004,161331008.0,1.173,0.399,11598000.0,-2087000.0,2433000.0,0.018,13056000.0,0.098,188271008.0,55.084,7.996,2.562,-77514000.0,-123145000.0,0.3885715,2.57,0.9,2.3791935,1.7711413,75840.0,32140.0,136910000.0,56955190.0
SEQ,59878940.0,37405220.0,0.70863783,1.7153286,0.443,8.98,0.022869999,0.03566,0.01901,0.06,84498648.0,0.703,0.136,10295224.0,4165472.0,1932474.0,0.016,23861364.0,0.197,4294701.0,12.921,1.166,0.274,7995968.0,8481351.0,1.3499999,0.51,0.135,0.47596774,0.3753261,66050.0,48307.0,127402000.0,43556822.0
SRV,276899200.0,589851456.0,0.79227465,1.2532865,1.688,7.308,0.01984,0.14163,0.05646,0.03018,349499008.0,3.61,0.003,101695000.0,80712000.0,6934000.0,0.072,101400000.0,1.047,414352000.0,187.523,0.787,2.282,182266000.0,179240256.0,-0.34403676,4.43,1.99,2.9996774,2.6025362,75697.0,42147.0,96817904.0,39629544.0
SUN,12908448768.0,32859688960.0,0.8740232,1.0024862,2.225,15.255,0.06182,0.13948,0.013409999,0.049850002,14769000448.0,11.635,-0.051,4516000000.0,2153999872.0,627000000.0,0.68,3702000128.0,2.917,23746000896.0,185.748,0.187,10.055,2303000064.0,6998790144.0,-0.1993646,12.82,7.3,10.190606,9.327642,2991957.0,1968076.0,1280600064.0,1267004170.0
SZL,823127552.0,1430376576.0,25.29182,69.482765,43.95,-906.206,-0.61529,-0.05185,-0.01733,-1.8735499,32545208.0,0.19,3.835,8400080.0,-1578424.0,-20024852.0,-0.117,52779072.0,0.294,38401688.0,185.321,2.353,0.116,-10909757.0,-4164490.0,3.2198954,11.83,0.35,6.87,7.108116,649739.0,956601.0,102125000.0,80441962.0
UOS,1091511808.0,1515112192.0,2.9574978,0.71220934,4.105,8.908,0.18164,0.44537,0.038599998,0.048979998,369065984.0,0.25,-0.089,111655000.0,170080992.0,67036000.0,0.045,447780000.0,0.302,125253000.0,5.495,3.352,1.032,205936000.0,252187248.0,-0.150289,0.865,0.59,0.75870967,0.7382246,41472.0,63269.0,1485049984.0,130298094.0
UUL,20894604.0,19028898.0,21.142372,10.754717,19.255,-124.695,-0.27122,-0.15472999,-0.02123,-0.15957,988281.0,0.034,14.663,314489.0,-152603.0,-268038.0,-0.009,97873.0,0.003,2411094.0,155.988,13.033,0.053,369240.0,421546.0,34.624996,0.62,0.014,0.5229032,0.4012029,26982.0,15845.0,36657200.0,1449865.0
VGI,551263616.0,511637248.0,15.943534,4.846626,14.797,27.352,0.31904,0.52022,0.09,0.10778,34576000.0,0.502,-0.703,55190000.0,18706000.0,11031000.0,0.156,41133000.0,0.589,1507000.0,1.325,9.004,1.63,24604000.0,19746624.0,-0.33333337,12.68,6.0,8.082258,7.2786956,16329.0,9144.0,69780200.0,11914265.0
VOL,27812000.0,178429984.0,0.65720195,0.37988827,4.216,18.02,-0.19068001,0.10422,0.0135,-0.19851999,42318804.0,1.035,-0.406,42318803.0,9901897.0,-8069375.0,-0.197,670702.0,0.016,165194688.0,451.18,0.32,0.895,14910415.0,16291760.0,-0.79012346,1.66,0.185,0.3167742,0.28947464,358589.0,295701.0,81800000.0,18100295.0
VP7,6264445.0,32210926.0,0.11620827,0.98920864,0.598,-3.137,-0.23809,-0.19116,-0.100430004,-0.87571,53907048.0,4.734,0.182,-3841335.0,-10266986.0,-12834961.0,-1.127,3109125.0,0.273,28422348.0,408.286,1.954,0.556,38754976.0,44148464.0,17.333334,1.33002,0.03,0.55,0.53985506,0.0,0.0,11389900.0,5883458.0
WTL,11667040.0,11066492.0,0.9664889,1.2280701,0.917,16.826,-0.033210002,0.02823,0.0143099995,-0.046680003,12071572.0,0.082,0.08,2474486.0,657699.0,-400910.0,-0.003,1413559.0,0.009,1942050.0,22.619,1.074,0.057,709428.0,854302.0,0.39999998,0.07,0.023,0.05867647,0.043687943,14575.0,4176.0,166672000.0,52066756.0
XPL,62482560.0,61411520.0,2.7183676,1.707317,2.672,-93.746,-0.51111,-0.07219,-0.02138,-0.27745,22985324.0,0.077,-0.126,17324066.0,-655085.0,-11747975.0,-0.04,2251107.0,0.008,1180018.0,3.227,1.635,0.123,3636669.0,2643423.0,1.9166667,0.215,0.039,0.1907258,0.122887686,913276.0,1365390.0,297536000.0,109716488.0
Z1P,4015380736.0,3894284288.0,25.576815,13.821292,24.805,-70.624,-0.12702,-0.36539,-0.035550002,-0.14158,156992992.0,0.418,0.818,51659000.0,-55141000.0,-19941000.0,-0.053,34219000.0,0.088,1090368000.0,530.851,30.477,0.526,14628000.0,-473587872.0,0.87855303,10.64,1.05,5.8481817,6.3052144,10060060.0,16708866.0,552321984.0,292597305.0
SUNPF,17578199040.0,150398189568.0,1.1902092,10.211835,10.183,69.823,0.06182,0.13948,0.013409999,0.049850002,14769000448.0,11.635,-0.051,4516000000.0,2153999872.0,627000000.0,0.68,3702000128.0,2.917,23746000896.0,185.748,0.187,10.055,2303000064.0,6998790144.0,-0.014587283,104.95,80.0,102.05032,102.03222,2454.0,1884.0,1290520064.0,1267004170.0
